date,category,sales,transactions,avg_basket_size,day_of_week,month,day_name,quarter,week_of_year,day_of_month,year,is_weekend,is_month_end,is_month_start,is_festival_season,is_summer,is_monsoon,month_sin,month_cos,dow_sin,dow_cos,sales_lag_7d,sales_lag_14d,sales_lag_30d,sales_rolling_7d,sales_rolling_30d,is_holiday,is_pre_holiday,is_post_holiday,days_to_next_holiday,holiday_type,holiday_lift_score,temperature,humidity,is_rainy,rain_impact_score,high_humidity,heat_index,temp_category,temp_rolling_3d,humidity_rolling_3d
2026-03-06,Groceries,26091.4,30,1071.52,4,3,Friday,1,10,6,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,22992.05,24433.79,25452.55,26762.785714285714,27550.387999999995,0,0,0,13,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-07,Groceries,40694.05,44,1583.72,5,3,Saturday,1,10,7,2026,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,25568.19,38958.45,26465.91,28923.62285714286,28024.659333333333,0,0,0,12,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-08,Groceries,31569.87,36,1058.06,6,3,Sunday,1,10,8,2026,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,35491.29,34840.69,25601.88,28363.420000000002,28223.592333333334,0,0,0,11,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-09,Groceries,29061.7,26,1399.64,0,3,Monday,1,11,9,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,25733.89,23668.25,35036.41,28838.821428571428,28024.435333333335,0,0,0,10,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-10,Groceries,27207.77,29,1009.91,1,3,Tuesday,1,11,10,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,27911.85,29153.15,33044.55,28738.238571428574,27829.875999999997,0,0,0,9,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-11,Groceries,23120.52,19,1364.33,2,3,Wednesday,1,11,11,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,22460.45,25754.48,25986.68,28832.534285714286,27734.337333333333,0,0,0,8,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-12,Groceries,27298.07,31,1619.14,3,3,Thursday,1,11,12,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,24082.43,22805.04,24664.96,29291.911428571428,27822.107666666667,0,0,0,7,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-13,Groceries,28202.54,24,2411.51,4,3,Friday,1,11,13,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,26091.4,22992.05,26048.83,29593.50285714286,27893.897999999997,0,0,0,6,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-14,Groceries,31578.02,27,2009.22,5,3,Saturday,1,11,14,2026,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,40694.05,25568.19,29317.41,28291.212857142855,27969.251666666663,0,0,0,5,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-15,Groceries,35179.65,32,1582.72,6,3,Sunday,1,11,15,2026,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,31569.87,35491.29,20597.98,28806.895714285718,28455.307333333334,0,0,0,4,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-03-16,Groceries,24800.9,20,2309.81,0,3,Monday,1,12,16,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,29061.7,25733.89,31845.66,28198.21,28220.482000000004,0,0,0,3,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-03-17,Groceries,27464.32,26,1464.88,1,3,Tuesday,1,12,17,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,27207.77,27911.85,37828.24,28234.860000000004,27875.017999999996,0,0,0,2,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-03-18,Groceries,25485.96,22,1973.28,2,3,Wednesday,1,12,18,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,23120.52,22460.45,22954.5,28572.78,27959.400000000005,0,1,0,1,None,0.25,,,0.0,0.0,0.0,,warm,,
2026-03-19,Groceries,28293.99,32,940.03,3,3,Thursday,1,12,19,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,27298.07,24082.43,27388.26,28715.054285714286,27989.591000000004,1,1,0,0,Hinduism,0.5,,,0.0,0.0,0.0,,warm,,
2026-03-20,Groceries,19695.36,16,1207.88,4,3,Friday,1,12,20,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,28202.54,26091.4,23207.94,27499.742857142857,27872.505,1,1,1,0,Optional holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-03-21,Groceries,32046.38,31,730.96,5,3,Saturday,1,12,21,2026,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,31578.02,40694.05,26577.03,27566.65142857143,28054.816666666666,1,0,1,0,National holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-03-22,Groceries,32427.82,35,1154.03,6,3,Sunday,1,12,22,2026,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,35179.65,31569.87,24433.79,27173.532857142854,28321.284333333333,0,0,1,4,None,0.15,,,0.0,0.0,0.0,,warm,,
2026-03-23,Groceries,28803.29,24,2310.84,0,3,Monday,1,13,23,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,24800.9,29061.7,38958.45,27745.302857142855,27982.779,0,0,0,3,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-03-24,Groceries,22740.75,19,2266.68,1,3,Tuesday,1,13,24,2026,0,0,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,27464.32,27207.77,34840.69,27070.507142857143,27579.447666666667,0,0,0,2,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-03-25,Groceries,25502.9,27,1397.65,2,3,Wednesday,1,13,25,2026,0,1,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,25485.96,23120.52,23668.25,27072.92714285714,27640.60266666667,0,1,0,1,None,0.25,,,0.0,0.0,0.0,,warm,,
2026-03-26,Groceries,27178.24,25,1384.81,3,3,Thursday,1,13,26,2026,0,1,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,28293.99,27298.07,29153.15,26913.53428571429,27574.772333333334,1,0,0,0,National holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-03-27,Groceries,23305.64,27,1724.6,4,3,Friday,1,13,27,2026,0,1,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,19695.36,28202.54,25754.48,27429.28857142857,27493.144333333337,0,0,1,4,None,0.15,,,0.0,0.0,0.0,,warm,,
2026-03-28,Groceries,35892.18,30,1219.88,5,3,Saturday,1,13,28,2026,1,1,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,32046.38,31578.02,22805.04,27978.68857142857,27929.38233333333,0,0,0,3,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-03-29,Groceries,40162.1,47,912.31,6,3,Sunday,1,13,29,2026,1,1,0,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,32427.82,35179.65,22992.05,29083.585714285717,28501.717333333334,0,0,0,2,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-03-30,Groceries,19568.33,22,771.8,0,3,Monday,1,14,30,2026,0,1,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,28803.29,24800.9,25568.19,27764.305714285718,28301.722,0,1,0,1,None,0.25,,,0.0,0.0,0.0,,warm,,
2026-03-31,Groceries,25476.25,21,1071.62,1,3,Tuesday,1,14,31,2026,0,1,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,22740.75,27464.32,35491.29,28155.09142857143,27967.887333333332,1,0,0,0,National holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-04-01,Groceries,22819.97,22,2223.74,2,4,Wednesday,2,14,1,2026,0,0,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,25502.9,25485.96,25733.89,27771.815714285716,27870.756666666664,0,1,1,1,None,0.25,,,0.0,0.0,0.0,,warm,,
2026-04-02,Groceries,22967.12,27,2177.71,3,4,Thursday,2,14,2,2026,0,0,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,27178.24,28293.99,27911.85,27170.227142857144,27705.932333333334,1,1,0,0,Observance,0.5,,,0.0,0.0,0.0,,warm,,
2026-04-03,Groceries,21208.73,22,2343.11,4,4,Friday,2,14,3,2026,0,0,1,0,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,23305.64,19695.36,22460.45,26870.66857142857,27664.208333333332,1,0,1,0,National holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-04-04,Groceries,25624.24,26,832.8,5,4,Saturday,2,14,4,2026,1,0,1,0,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,35892.18,32046.38,24082.43,25403.820000000003,27715.602,0,1,1,1,None,0.25,,,0.0,0.0,0.0,,warm,,
2026-04-05,Groceries,28888.46,28,928.33,6,4,Sunday,2,14,5,2026,1,0,1,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,40162.1,32427.82,26091.4,23793.3,27808.837333333337,1,0,0,0,Optional holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-04-06,Groceries,22314.83,19,1160.7,0,4,Monday,2,15,6,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,19568.33,28803.29,40694.05,24185.657142857144,27196.196666666667,0,0,1,8,None,0.15,,,0.0,0.0,0.0,,warm,,
2026-04-07,Groceries,19860.09,18,1073.38,1,4,Tuesday,2,15,7,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,25476.25,22740.75,31569.87,23383.34857142857,26805.870666666666,0,0,0,7,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-08,Groceries,23274.86,21,1554.55,2,4,Wednesday,2,15,8,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,22819.97,25502.9,29061.7,23448.332857142854,26612.976,0,0,0,6,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-09,Groceries,21410.3,20,1605.92,3,4,Thursday,2,15,9,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,22967.12,27178.24,27207.77,23225.93,26419.727000000003,0,0,0,5,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-10,Groceries,20876.24,17,706.23,4,4,Friday,2,15,10,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,21208.73,23305.64,23120.52,23178.43142857143,26344.917666666668,0,0,0,4,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-11,Groceries,26901.27,22,1925.49,5,4,Saturday,2,15,11,2026,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,25624.24,35892.18,27298.07,23360.864285714284,26331.691,0,0,0,3,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-04-12,Groceries,28581.25,27,1630.04,6,4,Sunday,2,15,12,2026,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,28888.46,40162.1,28202.54,23316.977142857144,26344.31466666667,0,0,0,2,None,0.3,,,0.0,0.0,0.0,,warm,,
2026-04-13,Groceries,18052.47,18,2344.0,0,4,Monday,2,16,13,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,22314.83,19568.33,31578.02,22708.06857142857,25893.463,0,1,0,1,None,0.25,,,0.0,0.0,0.0,,warm,,
2026-04-14,Groceries,19651.67,22,2071.3,1,4,Tuesday,2,16,14,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,19860.09,25476.25,35179.65,22678.294285714284,25375.863666666668,1,1,0,0,Optional holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-04-15,Groceries,20909.72,21,859.26,2,4,Wednesday,2,16,15,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,23274.86,22819.97,24800.9,22340.417142857146,25246.157666666666,1,0,1,0,Optional holiday,0.5,,,0.0,0.0,0.0,,warm,,
2026-04-16,Groceries,19558.45,17,1917.76,3,4,Thursday,2,16,16,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,21410.3,22967.12,27464.32,22075.867142857143,24982.62866666667,0,0,1,15,None,0.15,,,0.0,0.0,0.0,,warm,,
2026-04-17,Groceries,19744.64,22,937.65,4,4,Friday,2,16,17,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,20876.24,21208.73,25485.96,21914.21,24791.25133333333,0,0,0,14,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-18,Groceries,30146.9,31,2349.97,5,4,Saturday,2,16,18,2026,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,26901.27,25624.24,28293.99,22377.87142857143,24853.015,0,0,0,13,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-19,Groceries,33312.56,34,2466.52,6,4,Sunday,2,16,19,2026,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,28581.25,28888.46,19695.36,23053.772857142856,25306.92166666667,0,0,0,12,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-20,Groceries,19721.8,21,998.4,0,4,Monday,2,17,20,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,18052.47,22314.83,32046.38,23292.24857142857,24896.102333333332,0,0,0,11,None,0.0,,,0.0,0.0,0.0,,warm,,
2026-04-21,Groceries,20772.18,20,2441.29,1,4,Tuesday,2,17,21,2026,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,19651.67,19860.09,32427.82,23452.321428571428,24507.581000000002,0,0,0,10,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-22,HomeDecor,12451.45,11,765.18,1,4,Tuesday,2,17,22,2025,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,,,,12451.45,12451.45,0,0,0,254,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-23,HomeDecor,13441.76,11,1932.52,2,4,Wednesday,2,17,23,2025,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,,,,12946.605,12946.605,0,0,0,253,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-24,HomeDecor,10550.73,10,1127.96,3,4,Thursday,2,17,24,2025,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,,,,12147.980000000001,12147.980000000001,0,0,0,252,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-25,HomeDecor,10949.31,13,1986.49,4,4,Friday,2,17,25,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,,,,11848.3125,11848.3125,0,0,0,251,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-26,HomeDecor,16275.48,16,1696.97,5,4,Saturday,2,17,26,2025,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,,,,12733.746,12733.746,0,0,0,250,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-27,HomeDecor,16710.42,16,1128.15,6,4,Sunday,2,17,27,2025,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,,,,13396.525,13396.525,0,0,0,249,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-28,HomeDecor,13798.74,12,735.66,0,4,Monday,2,18,28,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,,,,13453.984285714285,13453.984285714285,0,0,0,248,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-29,HomeDecor,13001.0,14,1900.77,1,4,Tuesday,2,18,29,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,12451.45,,,13532.49142857143,13397.36125,0,0,0,247,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-04-30,HomeDecor,10864.88,9,2265.1,2,4,Wednesday,2,18,30,2025,0,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,13441.76,,,13164.365714285714,13115.974444444444,0,0,0,246,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-01,HomeDecor,10502.12,8,1666.6,3,5,Thursday,2,18,1,2025,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,10550.73,,,13157.421428571428,12854.589,0,0,0,245,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-02,HomeDecor,14064.52,16,2035.99,4,5,Friday,2,18,2,2025,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,10949.31,,,13602.451428571429,12964.582727272727,0,0,0,244,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-03,HomeDecor,18891.66,18,1605.32,5,5,Saturday,2,18,3,2025,1,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,16275.48,,,13976.191428571428,13458.505833333335,0,0,0,243,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-04,HomeDecor,18611.06,15,1817.83,6,5,Sunday,2,18,4,2025,1,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,16710.42,,,14247.71142857143,13854.856153846154,0,0,0,242,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-05,HomeDecor,11927.47,10,939.44,0,5,Monday,2,19,5,2025,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,13798.74,,,13980.387142857144,13717.185714285715,0,0,0,241,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-06,HomeDecor,9409.82,10,1624.82,1,5,Tuesday,2,19,6,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,13001.0,12451.45,,13467.361428571428,13430.028,0,0,0,240,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-07,HomeDecor,10215.85,10,1054.96,2,5,Wednesday,2,19,7,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,10864.88,13441.76,,13374.642857142857,13229.141875,0,0,0,239,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-08,HomeDecor,11719.17,13,843.94,3,5,Thursday,2,19,8,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,10502.12,10550.73,,13548.507142857143,13140.32,0,0,0,238,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-09,HomeDecor,13404.42,11,1986.87,4,5,Friday,2,19,9,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,14064.52,10949.31,,13454.207142857142,13154.992222222221,0,0,0,237,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-10,HomeDecor,16537.58,17,1026.92,5,5,Saturday,2,19,10,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,18891.66,16275.48,,13117.910000000002,13333.023157894737,0,0,0,236,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-11,HomeDecor,16808.72,18,728.06,6,5,Sunday,2,19,11,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,18611.06,16710.42,,12860.432857142858,13506.808,0,0,0,235,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-12,HomeDecor,12544.36,10,2377.48,0,5,Monday,2,20,12,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,11927.47,13798.74,,12948.56,13460.977142857144,0,0,0,234,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-13,HomeDecor,12655.08,12,1404.8,1,5,Tuesday,2,20,13,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,9409.82,13001.0,,13412.168571428572,13424.345454545453,0,0,0,233,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-14,HomeDecor,12504.74,14,1072.45,2,5,Wednesday,2,20,14,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,10215.85,10864.88,,13739.152857142859,13384.362608695654,0,0,0,232,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-15,HomeDecor,13708.71,12,786.03,3,5,Thursday,2,20,15,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,11719.17,10502.12,,14023.372857142856,13397.877083333333,0,0,0,231,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-16,HomeDecor,13498.24,12,1006.12,4,5,Friday,2,20,16,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,13404.42,14064.52,,14036.775714285715,13401.891599999999,0,0,0,230,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-17,HomeDecor,16345.89,14,2418.9,5,5,Saturday,2,20,17,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,16537.58,18891.66,,14009.391428571429,13515.122307692307,0,0,0,229,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-18,HomeDecor,15629.94,14,715.82,6,5,Sunday,2,20,18,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,16808.72,18611.06,,13840.994285714285,13593.448888888888,0,0,0,228,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-19,HomeDecor,11180.65,12,730.19,0,5,Monday,2,21,19,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,12544.36,11927.47,,13646.17857142857,13507.2775,0,0,0,227,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-20,HomeDecor,13081.35,15,1396.53,1,5,Tuesday,2,21,20,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,12655.08,9409.82,,13707.074285714285,13492.590344827586,0,0,0,226,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-21,HomeDecor,13128.66,13,848.67,2,5,Wednesday,2,21,21,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,12504.74,10215.85,,13796.205714285714,13480.459333333334,0,0,0,225,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-22,HomeDecor,13123.67,15,739.2,3,5,Thursday,2,21,22,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,13708.71,11719.17,12451.45,13712.628571428571,13502.866666666667,0,0,0,224,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-23,HomeDecor,13587.11,13,2184.12,4,5,Friday,2,21,23,2025,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,13498.24,13404.42,13441.76,13725.324285714285,13507.711666666666,0,0,0,223,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-24,HomeDecor,18870.71,22,2383.97,5,5,Saturday,2,21,24,2025,1,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,16345.89,16537.58,10550.73,14086.012857142856,13785.044333333333,0,0,0,222,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-25,HomeDecor,15915.13,16,986.83,6,5,Sunday,2,21,25,2025,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,15629.94,16808.72,10949.31,14126.754285714285,13950.571666666667,0,0,0,221,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-26,HomeDecor,13102.78,15,606.74,0,5,Monday,2,22,26,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,11180.65,12544.36,16275.48,14401.344285714285,13844.815,0,0,0,220,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-27,HomeDecor,16218.22,18,742.96,1,5,Tuesday,2,22,27,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,13081.35,12655.08,16710.42,14849.468571428572,13828.408333333333,0,0,0,219,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-28,HomeDecor,12465.08,15,1185.69,2,5,Wednesday,2,22,28,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,13128.66,12504.74,13798.74,14754.67142857143,13783.953,0,0,0,218,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-29,HomeDecor,10818.57,10,2450.29,3,5,Thursday,2,22,29,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,13123.67,13708.71,13001.0,14425.371428571429,13711.205333333333,0,0,0,217,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-30,HomeDecor,12970.81,13,2086.53,4,5,Friday,2,22,30,2025,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,13587.11,13498.24,10864.88,14337.328571428572,13781.402999999998,0,0,0,216,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-05-31,HomeDecor,15245.16,18,2231.33,5,5,Saturday,2,22,31,2025,1,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,18870.71,16345.89,10502.12,13819.392857142857,13939.504333333334,0,0,0,215,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-01,HomeDecor,14841.19,15,1129.35,6,6,Sunday,2,22,1,2025,1,0,1,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,15915.13,15629.94,14064.52,13665.972857142857,13965.393333333335,0,0,0,214,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-02,HomeDecor,17662.23,21,819.15,0,6,Monday,2,23,2,2025,0,0,1,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,13102.78,11180.65,18891.66,14317.322857142857,13924.412333333334,0,0,0,213,None,0.0,,,0.0,0.0,0.0,,warm,,
2025-06-03,HomeDecor,12348.03,12,1751.8,1,6,Tuesday,2,23,3,2025,0,0,1,0,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,16218.22,13081.35,18611.06,13764.43857142857,13715.644666666667,0,0,0,212,None,0.0,,,0.0,0.0,0.0,,warm,,
